FECHA_CORTE;CAMA;HABI;RUC;RAZON_SOCIAL;NOMBRE_COMERCIAL;TELEF1;TELEF2;TELEF3;TELEF4;VIA;DES_VIA;NUMERO;INTERIOR;OBS_DOMICILIO;ZONA;DES_ZONA;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;E_MAIL;PAGINA_WEB;CLASE;CATEGORIA;NRO_CERTIFICADO;FECHA_EXPEDICION;REP_LEGAL
20260824;49;33;20572150209;Multiservicios Marvi E.I.R.L.;AMAZON RIVER'S;;;;942924363;Calle;LOS LIRIOS;247;;;BA.;BARRIO LOS JARDINES;220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;amaz-hostal2006@hotmail.com;;Albergue;Sin Categoria;CERTIFICADO N°001-2026-GRSM/DIRCETUR-SM;20-ENE-2026 05:00:00;Marvila Rios Valera
20260824;28;22;10214169709;FARFAN FARFAN , JUAN RUPERTO;CONTINENTAL'S;;;;56210367/994914080;VIA;URB. SANTA ROSA DEL PALMAR;MZ.X;LOTE 4;;;II ETAPA;110101;ICA;ICA;ICA;juancortezfarfan@hotmail.com;;Hotel;2 Estrellas;033-13/Dt-Ica;01-JUL-2013 05:00:00;Juan Ruperto Cortez Farfan
20260824;76;76;20614980045;ALY UNO E.I.R.L.;LIMA CITY;;;;;AV.;ROOSEVELT;6160;;;;;150122;LIMA;LIMA;MIRAFLORES;managerhoteltac@gmail.com;;Hotel;3 Estrellas;D000014-2026-MML-GDE-ST_CamTi;17-MAR-2026 05:00:00;Ning Bo Kuan 
20260824;7;6;10418116469;VIVEROS RODRIGUEZ JESUS VIDAL;DON FRANCISCO;;;;974745951;PJ.;TARMA;127;;A MEDIA CUADRA DEL MERCADO LAS MERCEDES;;;211101;PUNO;SAN ROMÁN;JULIACA;viveros116@hotmail.com;;Hostal;2 Estrellas;02-2026;03-MAR-2026 05:00:00;Jesus Vidal Viveros Rodriguez
20260824;55;39;20615734901;SERVICIOS DE HOSPEDAJE LA ESPERANZA S.A.C.;ESPERANZA;;;;;Calle;ESPERANZA;348  350;;;;;150122;LIMA;LIMA;MIRAFLORES;htlesperanza@hotmail.com;www.hotelesperanza.com.pe;Hotel;3 Estrellas;044-001-Tur-Cla-Dj;11-ENE-2016 05:00:00;Angel Wigberto Vargas Espinoza
20260824;;;10080912442;Loero Llanos De Garcia Milagros Antonieta;EL POSEIDON;;;;;AV.;V.R. HAYA DE LA TORRE;1005;;;;;021801;ÁNCASH;SANTA;CHIMBOTE;;;Hostal;2 Estrellas;019-2009-Dircetur-A;03-JUN-2011 05:00:00;Milagros Antonieta Loero Llanos De Garcia
20260824;46;25;20612691356;ANDEAN WINGS VALLEY S.A.C.;ANDEAN WINGS VALLEY;;;;933846064;VIA;RUMICHACA BAJA - RIO GRANDE;;;;;;081301;CUSCO;URUBAMBA;URUBAMBA;fac@andeanwingshotel.com;www.andeanwingsvalley.com;Hotel;3 Estrellas;05-2026;30-MAR-2026 05:00:00;Fernando Javier Amprimo Chumpitasi
20260824;32;25;20602728006;Samkauta Hotel & Suite S.A.C.;SAMKAUTA HOTEL & SUITE ;;;;950301944;JR.;BENIGNO BALLON;1031;;;BA.;TUPAC AMARU;211101;PUNO;SAN ROMÁN;JULIACA;samkauta@hotmail.com;;Hotel;3 Estrellas;13-2018;20-AGO-2018 05:00:00;Reina Chambi Condori
20260824;85;65;20126294353;HOTELERA PIURA S.A.;EL ANGOLO.;;;;382620/968700248;AV.;AVIACIÓN;413;;;;;200701;PIURA;TALARA;PARIÑAS;talara@hotelangolo.com.pe;www.hoteleselangolo.com;Hotel;3 Estrellas;008-2020;10-SEP-2020 05:00:00;Jose Augusto Hernandez Cevallos
20260824;64;40;20479942766;EMPRESA TURISTICA DEL NORTE S.A.;INTIOTEL;;;;74235931/979341022;AV.;LUIS GONZALES;622;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;reservaschiclayo@intiotel.com;www.intiotel.com;Hotel;3 Estrellas;611-2016;17-OCT-2016 05:00:00;Anissa Gabriela Mustafa Aguinaga
20260824;15;15;20603332726;NEGOCIOS E INVERSIONES WALTLEY S.A.C.;EL MANANTIAL ;;;;4158212;AV.;MILITAR N.°;2179;;;;;150116;LIMA;LIMA;LINCE;chavezuriartewalter@gmail.com;;Hostal;1 Estrella;D000008-2022-MML-GDE-ST;09-SEP-2022 05:00:00;Walter Chavez Uriarte
20260824;33;32;20601149371;SABORES CRIOLLOS DEL PERU S.A.C.;RUSTICA;;;;908837331/5008686;Calle;S/N LOTE 14 URB. RINCONADA DE PURUHUAY;;;;;;150119;LIMA;LIMA;LURIN;reservas@rusticahoteles.com;https://rusticahoteles.com/;Hotel;3 Estrellas;D000020-2026-MML-GDE-ST;30-ABR-2026 05:00:00;Fiorela Delia Davila Chuquillanqui
20260824;31;16;20327274504;DIVAS E.I.R.LTDA.;MONTECARLO I;;;;54313464/916295569;AV.;LIMA;514;;;;;040201;AREQUIPA;CAMANÁ;CAMANÁ;hostalmontecarlocamana@gmail.com;;Hostal;2 Estrellas;Certificado 007-2025-GRA/GRCET/SGT;13-ENE-2025 05:00:00;Luz Guissella Jimenez Brandevich
20260824;44;22;10475218103;DIAZ CHAVEZ EDUARDO ISAIAS;IBIZA;;;;994632251;PRLG;BOLOGNESI MZ C LTE;6-A;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;ibizahotelrooftop@gmail.com;;Hostal;2 Estrellas;1067-2026;02-FEB-2026 05:00:00;Eduardo Isaias Diaz Chavez
20260824;46;23;10239302179;PUMA TUNQUE CARLOS ALBERTO;IMPERIAL;;;;939585472;Calle;URB.LOS VIÑEDOS DE GRACE MZ A LTE. 5-B;;;;CI.;CERCADO;230101;TACNA;TACNA;TACNA;hotelimperialtacna@gmail.com;;Hotel;2 Estrellas;074-2020-DT;05-NOV-2020 05:00:00;Carlos Alberto Puma Tunque
20260824;36;18;10005169475;DIAZ JUSTO JOSE MIGUEL;ENCANTOS;;;;52504403;VIA;ASOCIACION DE VIVIENDA E.PEREZ GAMBOA MZ. A LTE. 18;;;;AS.;;230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACÍN LANCHIPA;reservas@hostalencantos.com;;Hostal;1 Estrella;180;17-JUL-2014 05:00:00;Jose Miguel Diaz Justo
20260824;13;11;20612214779;HOSTAL JARDINES GLR E.I.R.L.;LOS JARDINES;;;;2321465/985037250;BL.;URBA.LOS JARDINES;;;;;;150806;LIMA;HUAURA;HUAURA;omargradoslarosa@gmail.com;;Hostal;2 Estrellas;136-2021;20-DIC-2021 05:00:00;Edwin Omar Grados La Rosa
20260824;26;16;10106111699;CAMPOS MEZA, JHON CESAR;LAS VEGAS ;;;;979446951;JR.;28 DE JULIO ;936;;;;;100101;HUÁNUCO;HUÁNUCO;HUANUCO;lasvegashco@hotmail.com;;Hostal;2 Estrellas;0007-2024;20-DIC-2024 05:00:00;Jhon Cesar Campos Meza
20260824;12;6;10452386971;Ruiz Pacho, Roxana Elizabeth;NIWA;;;;53471040/953526100;VIA;CALLE GRAU N° 123;123;;;;;180301;MOQUEGUA;ILO;ILO;;;Hostal;2 Estrellas;07-2020;02-SEP-2020 05:00:00;Roxana Elizabeth Ruiz Pacho
20260824;16;16;10214502432;Estrada Nuñez Eduardo;EL FLAMENCO;;;;56772700;Calle;INDEPENDENCIA;152;;;;;110101;ICA;ICA;ICA;;;Hostal;2 Estrellas;031-2010;15-JUL-2010 05:00:00;Eduardo Estrada Nuñez
20260824;37;20;20615038254;ZAFIRO SERVICIOS S.A.C.;ZAFIRO;;;;64347042;JR.;MIGUEL GRAU;368;;;;;120303;JUNÍN;CHANCHAMAYO;PICHANAQUI;;;Hotel;2 Estrellas;0068-2019;09-OCT-2019 05:00:00;Freddy Armando Robladillo Arias
20260824;49;49;20600400780;Hotel Lexus Sociedad Anonima Cerrada-Hotel Lexus S.A.C.;HOTEL LEXUS;;;;;AV.;ANGAMOS OESTE;507;;;;;150122;LIMA;LIMA;MIRAFLORES;administracion@lexushotel.com;;Hotel;3 Estrellas;364-001-Mincetur-Cla;23-AGO-2019 05:00:00;Cesar Lau Tong
20260824;34;24;20605676988;SOLAY INN S.A.C;S0LAY INN SAC.;;;;994924726;JR.;LOS JAZMINES;MZ. J;05;DISTRITO ANDRES AVELINO CACERES DORREGARAY;URB.;JARDIN;050116;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY;administracion@solayinn.com;Www.solayinn.com;Hotel;3 Estrellas;REGISTRO N° 027-2021;14-ABR-2021 05:00:00;Alberto Ventura Gamonal
20260824;52;41;20489508924;YABAN SERVICIOS GENERALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;YABAN;;;;957653802;AV.;CIRCUNVALACIÓN ARENALES;1;A;;;;190101;PASCO;PASCO;CHAUPIMARCA;.grupoyaban@hotmail.com;;Hotel;1 Estrella;290-2019;26-DIC-2019 05:00:00;Betty Gladys Trujillo Muñoz De Meza
20260824;42;20;20547415702;Inversiones La Rambla Sac;LA RAMBLA;;;;955101299;Calle;RECOLETA ANGOSTA N° 679;;;;;;080101;CUSCO;CUSCO;CUSCO;la.rambla.hote.cusco.peru@gmail.com;laramblahotelcusco.com;Hotel;3 Estrellas;26-2026;17-AGO-2026 05:00:00;Romulo Antonio Allpacca Castro
20260824;22;20;20498531734;Servicios Turisticos California E.I.R.L.;CALIFORNIA;;;;967440023/982570757/54426769;LT.;MZA. C;1;A;;URB.;SANTA LUCIA;040129;AREQUIPA;AREQUIPA;JOSÉ LUIS BUSTAMANTE Y RIVERO;ronaldibanezb@gmail.com;;Hotel;2 Estrellas;20498531734-001;11-JUN-2010 05:00:00;Ronald Pablo Ibañez Barreda
20260824;28;14;10403075286;FELIPE TIRADO, MATEO NICANOR;TAURO;;;;979699992;PRLG;TUPAC AMARU;340;;;;;140108;LAMBAYEQUE;CHICLAYO;MONSEFU;;;Hostal;2 Estrellas;1085-2026;19-MAY-2026 05:00:00;Maria Norma Cachay Gonzales
20260824;42;22;20529269987;LAS TORRES EXECUTIVE & BUSINESS HOTEL SOCIEDAD ANONIMA CERRADA;LAS TORRES;;;;958501963;AV.;LOS INCAS;3;A;;;;190113;PASCO;PASCO;YANACANCHA;las.torres.hotel@gmail.com;;Hostal;2 Estrellas;282-2019;18-MAR-2019 05:00:00;Kary Clanda Torres Grijalva
20260824;58;34;20511476691;GRUPO D' AURORA S.A.C.                                                                              ;SEÑORIAL;;;;944750980;JR.;SAN MARTIN;;001;;;;190113;PASCO;PASCO;YANACANCHA;hotelseñorial@hotmail.com;;Hotel;2 Estrellas;284-2021;22-NOV-2021 05:00:00;Mario Andretti Cristobal Naupay
20260824;5;3;10063546530;CALLE ZANABRIA VICTOR CARLOS;FUNDO FAUSTA EL AYAHUASCA;;;;968595965;VIA;--;;;RIO MARAÑON;CN.;AMAZONAS - RIO MARAÑON ;160301;LORETO;LORETO;NAUTA;victorcalle10@gmail.com;;Albergue;Sin Categoria;CERTIFICADO N° 282-2026-GRL-GRDE-DIRCETUR;12-JUN-2026 06:00:00;Victor Carlos Calle Zanabria
20260824;79;37;20536047906;HOTELERIA PERUANA S.A.C.;TIERRA VIVA OLLANTAYTAMBO;;;;913024024;AV.;FERROCARRIL;852;;;;;081306;CUSCO;URUBAMBA;OLLANTAYTAMBO;ollantaytambo@tierravivahoteles.com;www.tierravivahoteles.com;Hotel;3 Estrellas;17-2026;18-JUN-2026 05:00:00;Rodrigo Lazarte Molina
20260824;50;25;10179108220;CEVALLOS VEGAS, LUIS GUILLERMO;HOSTAL MEMOS ;;;;619643;AV.;IRAZOLA MZ C LOTE 28;;;;URB.;MIRAFLORES;200104;PIURA;PIURA;CASTILLA;meia_04@hotmail.com;;Hostal;2 Estrellas;001-2025;24-ENE-2025 05:00:00;Luis Guillermo Cevallos Vegas
20260824;84;48;20601866022;CORPORACION EL ORIENTE Y SERVICIOS S.R.L.;EL ORIENTE;;;;963500160;AV.;CIRCUNVALACIÓN TÚPAC AMARU;180;;FRENTE AL HOSPEDAJE MIRADOR;;CHAUPIMARCA;190101;PASCO;PASCO;CHAUPIMARCA;elorienteperu@gmail.com;facebook.com/Hotel El Oriente;Hotel;2 Estrellas;281-2019;11-MAR-2019 05:00:00;Jackelin Teodora Meza Palacios
20260824;64;32;10477868199;GUERRERO RODRIGUEZ STANLEY BERENICE;KLISMAN;;;;957925081;AV.;EL MAESTRO;1825;;;;;140307;LAMBAYEQUE;LAMBAYEQUE;MOTUPE;;;Hostal;2 Estrellas;1040-2025;20-MAY-2025 05:00:00;Stanley Berenice Guerrero Rodriguez
20260824;17;12;10401057515;CAMARENA MAURICIO CARMEN PATRICIA;HOSTAL ABNERS;;;;943670508;JR.;MIGUEL GRAU;333;;;;;021014;ÁNCASH;HUARI;SAN MARCOS;patriciacamarenamauricio@gmail.com;;Hostal;2 Estrellas;278-2026;09-JUN-2026 05:00:00;Carmen Patricia Camarena Mauricio
20260824;57;30;20603961383;GRUPO WAYONAGIO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - GRUPO WAYONAGIO E.I.R.L.;GRAN HOTEL PANORAMA;;;;933597249;JR.;SALKANTAY Y JR. URPIPATA;;;;;;080901;CUSCO;LA CONVENCIÓN;SANTA ANA;granhotelpanorama@hotmail.com;;Hotel;4 Estrellas;20-2026;13-JUL-2026 05:00:00;Walter Santiago Quispe Pardo
20260824;22;12;10214377239;DE DE , GARCIA VILMA NOEMI;SAN FRANCISCO DE ASIS;;;;962979952/56219199/56231325;Calle;LIBERTAD;347;;;;;110101;ICA;ICA;ICA;;;Hostal;2 Estrellas;037-10;23-NOV-2018 05:00:00;Vilma Noemi Girano De Garcia
20260824;36;24;20608132458;A&M MULTISERVICIOS MALPARTIDA E.I.R.L.;HOTEL LAS PALMERAS;;;;996397219;JR.;HUALLAGA;346;;;CI.;;160101;LORETO;MAYNAS;IQUITOS;richardrojasmalpartida90@gmail.com;;Hotel;3 Estrellas;268-2026-GRL-GRDE-GERCETUR-DT;29-ENE-2026 05:00:00;Richard Efrain Rojas Malpartida
20260824;11;10;10220788267;Sanchez Aybar, Pedro Manuel;VIRGEN DE CHAPI;;;;;Calle;LIMA;737;;;;;110301;ICA;NASCA;NASCA;;;Hostal;2 Estrellas;002-2012/Dzn;24-ENE-2012 05:00:00;Pedro Manuel Sanchez Aybar
20260824;114;76;10269592481;CASTAÑEDA CASTAÑEDA YONY MILDER;DON PEPE;;;;966420562;JR.;ATAHUALPA;343;;;;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;;;Hostal;2 Estrellas;CERTIFICADO Nº 688-2025;24-JUN-2025 05:00:00;Yony Milder Castañeda Castañeda
20260824;62;35;20198542564;Hotel Chiribaya S.C.R.L.;CHIRIBAYA;;;;53483040;VIA;VILLA DEL MAR;L;10;;UR.;;180301;MOQUEGUA;ILO;ILO;hotelchiribaya17@gmail.com;www.geocities.com/hotelchiribaya;Hotel;3 Estrellas;007-2015;23-MAR-2015 05:00:00;Percy Enrique Portugal Romero
20260824;22;12;10040065097;HUERTAS DE , LUCIA;MIRAGE;;;;63794008/939449640;JR.;JOSE DE SAN MARTIN;101;;;;;190113;PASCO;PASCO;YANACANCHA;angelad210576@hotmail.com;;Hostal;1 Estrella;002-2025;10-ABR-2025 05:00:00;Javier Angel Quispe Huertas
20260824;26;20;10715173889;CARDOZO COTRINA JESUS AIDE;LAS AMÉRICAS DE CHICLAYO;;;;920583313;AV.;AMERICA;629;;;P.J.;GARCES;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;aide92cotrina25@gmail.com;/;Hostal;2 Estrellas;1074-2026;12-MAR-2026 05:00:00;Jesus Aide Cardozo Cotrina
20260824;38;20;10296839537;Viza De Olazabal Marcos Ernesto;VIZA;;;;985526541;Calle;PERU;202;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;marcos.viza_@hotelviza.com;www.grupoviza.com;Hotel;3 Estrellas;10296839537;18-FEB-2014 05:00:00;Marcos Ernesto Viza De Olazabal
20260824;20;20;10040566754;VALENTIN SANTIAGO, TONY CESAR;MIRADOR;;;;904114075;AV.;CIRCUNVALACION TUPAC AMARU MZ. O. LT. 23 B;;;;;;190101;PASCO;PASCO;CHAUPIMARCA;;;Hotel;3 Estrellas;309;22-DIC-2022 05:00:00;Tony Cesar Valentin Santiago
20260824;45;35;20529162678;HOTEL LAS AVENTURAS DEL VIAJERO SOCIEDAD ANONIMA CERRADA;LAS AVENTURAS DEL VIAJERO;;;;937001467;JR.;HUALLAYCO;789;;;;;100101;HUÁNUCO;HUÁNUCO;HUANUCO;gerenciaelviajero@gmail.com;;Hotel;2 Estrellas;015-2018;15-OCT-2018 05:00:00;Kathy Xiomara Campos Portalatino
20260824;21;21;20573220553;GRUPO SOL DE ORO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;GOLDEN SUN;;;;63281075;JR.;LIMA;84;;CERCA A LA DOBLE PISTA;URB.;SAN JUAN  PAMPA;190113;PASCO;PASCO;YANACANCHA;ADMINISTRACION@GRUPOSOLDEORO.COM;;Hotel;3 Estrellas;008-2024;20-AGO-2024 05:00:00;Alejandro Eusebio Olazo Carhuamaca
20260824;23;13;20480616996;Aserradero Leo Srl;LEO;;;;965246909/74639462;Calle;NICARAGUA;801;;;;;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;aserraderosrl@gmail.com;;Hostal;2 Estrellas;787-2019;27-MAR-2019 05:00:00;Leodan Perez Lozada
20260824;128;69;20537197910;SAN AGUSTIN AREQUIPA S.A.C.;SAN AGUSTIN POSADA DEL MONASTERIO;;;;54206565/994613773;Calle;SANTA CATALINA;300;;;;;040101;AREQUIPA;AREQUIPA;AREQUIPA;monasterio@hotelessanagustin.com.pe;www.posadadelmonasterio.com.pe;Hotel;4 Estrellas;20537197910-001;15-JUL-2011 05:00:00;Mara Teodora Perez Carrasco
20260824;36;18;10416874943;ZULOETA SAAVEDRA KELLY JANET;MIRAFLORES;;;;912856159;VIA;PANAMERICANA MZ C LTE;3;;;URB.;MIRAFLORES;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;kellyzuloeta20@gmail.com;;Hostal;2 Estrellas;976-2024;27-FEB-2024 05:00:00;Kelly Janet Zuloeta Saavedra
20260824;61;30;10448450410;HINOJOSA GUEVARA RONALD;WIRACOCHA INN;;;;;Calle;WIRACOCHA;206;;;;;081304;CUSCO;URUBAMBA;MACHUPICCHU;;;Hotel;3 Estrellas;16-2026;17-JUN-2026 05:00:00;Ronald Hinojosa Guevara
20260824;33;21;20613788493;BRISAS DEL MAR PR S.R.L.;BRISAS DEL MAR;;;;978440213;AV.;PACIFICO NORTE MZ O-1 LOTE 183;;;;;;150127;LIMA;LIMA;PUNTA NEGRA;destinoseguro1@gmail.com;;Hotel;2 Estrellas;D000037-2026-MML-GDE-ST;10-AGO-2026 05:00:00;Charles Edmund Allison Aguad
20260824;17;15;20528427945;LEAF PROPERTIES E.I.R.L.;BOULEVARD 251;;;;965730491;Calle;MALECON MALDONADO;251;;AL COSTADO DEL SEMINARIO SAN AGUSTIN;CI.;;160101;LORETO;MAYNAS;IQUITOS;boulevard251peru@gmail.com;Boulevard251.com;Apart Hotel;3 Estrellas;267-2026-GRL-GRDE-GERCETUR-DT;29-ENE-2026 05:00:00;James Marshall Arnott 
20260824;17;15;20539051378;Hostal Diaz Eirl;DIAZ;;;;74250351;AV.;AMERICA;508;;;;;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;;;Hostal;2 Estrellas;991-2024;10-MAY-2024 05:00:00;Roberto Dueñas Diaz
20260824;22;14;10007992772;CHINO CACERES NORMA DORIS;SANTA MARIA;;;;53690213/921480420;JR.;JUNIN ;625;;;;;180301;MOQUEGUA;ILO;ILO;;;Hostal;1 Estrella;009-2013;30-MAR-2013 05:00:00;Norma Doris Chino Caceres
20260824;19;9;10306412782;ZAPANA GALLEGOS FAUSTINA JOVITA;DALIA;;;;922582019;AV.;SALAVERRY;109;;;;;040501;AREQUIPA;CAYLLOMA;CHIVAY;;;Hostal;1 Estrella;017-2026-GRA/GRCET/SGT;29-MAY-2026 05:00:00;Faustina Jovita Zapana Gallegos
20260824;42;21;20487526241;HOTEL VALPARAISO S. R. L.                                                                           ;VALPARAISO;;;;945052368;Calle;OCHO DE OCTUBRE;121;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;hotelvalparaiso@gmail.com;;Hotel;1 Estrella;1094-2026;31-JUL-2026 05:00:00;Javier Alexander Fernandez Arrascue
20260824;31;15;10274383114;TORRES MALDONADO BERTHA;TORRES MALDONADO, BERTHA;;;;971339471;Calle;MIRAFLORES;925;;S/O                    ;;;140105;LAMBAYEQUE;CHICLAYO;JOSÉ LEONARDO ORTIZ;;;Hostal;2 Estrellas;981-2024;18-MAR-2024 05:00:00;Bertha Torres Maldonado
20260824;33;14;20530582648;CORPORACION  EUROINKA E.I.R.L.;HOSTAL DE TURISTAS HUARAZ;;;;982595126;JR.;ALEJANDRO MAGUIÑA;1467;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;euroinka@hotmail.com;www.hoteleshuaraz.com;Hostal;2 Estrellas;270-2026;02-MAR-2026 05:00:00;Carlomagno Ebert Castillo Espinoza
20260824;61;31;20615141993;CORPORACION TEXAS HOTEL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;TEXAS HOTEL;;;;74650750/957379095;Calle;FRANCISCO CABRERA;628    632;;;;;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;texashotelchiclayo@gmail.com;;Hotel;4 Estrellas;1086-2026;20-MAY-2026 05:00:00;Jose Luis Salazar Mejia
20260824;47;29;10293239881;SALCEDO PILA CARLOS FLORENCIO;NOVA I;;;;913306336;Calle;JAVIER PEREZ DE CUELLAR  A-25;;;;;;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;hotel.novai@hotmail.com;;Hotel;2 Estrellas;030-2026-GRA/GRCET/SGT;16-JUL-2026 05:00:00;Carlos Florencio Pila Pila 
20260824;10;7;20614921073;INVERSIONES Y SERVICIOS DE INGENIERIA ESPECIALIZADA ORION E.I.R.L.;HOSTAL CALIPSO;;;;987692099;JR.;LIBERTAD;701;;;;;220801;SAN MARTÍN;RIOJA;RIOJA;hostal.calipsorioja@gmail.com;;Hostal;2 Estrellas;011-2025;29-OCT-2014 05:00:00;Wilson Oswaldo Torres Vasquez
20260824;140;70;20103964921;EXPLORACIONES AMAZONICAS S.A.;EXPLORAMA LODGE;;;;65252530/65252526;VIA;LAS PALMERAS - BAJO AMAZONAS;S/N;;BAJO AMAZONAS ;CAS.;;160104;LORETO;MAYNAS;INDIANA;igonzales@explorama.com.pe;www.explorama.com;Albergue;Sin Categoria;005-2015-GRL-DIRCETURA-DT;12-NOV-2015 05:00:00;Jorge Luis Gonzales Mozombite
20260824;35;20;20393463202;EMPRESA TURISTICA LUXOR E.I.R.L.;HOTEL LUXOR;;;;961554071/967493363;JR.;TAPICHE;389;;;CI.;PUCALLPA;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;mayopi_67@hotmail.com;;Hotel;3 Estrellas;007-2019-DIRCETUR;10-OCT-2019 05:00:00;Maria Del Pilar Vela Aliaga
20260824;;;10002438815;Chavez Urbina Manuel;ROMA;;;;;Calle;GRAU;425;;;;;240101;TUMBES;TUMBES;TUMBES;hotelromatumbes@hotmail.com;;Hotel;2 Estrellas;001-2014-Tumbes;17-ENE-2014 05:00:00;Carlos Augusto Palomino Rondon
20260824;38;21;20530774393;RECREO TROPICAL LA COLINA S.R.L;HOTEL LA COLINA;;;;943906355/43707921;JR.;JUAN BAUTISTA;827;;;;;020101;ÁNCASH;HUARAZ;HUARAZ;recreolacolinahz@gmail.com;;Hotel;2 Estrellas;277-2026;11-MAY-2026 05:00:00;Enis Marina Garay Urbano
20260824;8;8;20614619032;AUROLUZ HOTELS AND SUITES S.A.C.;AUROLUZ HOTELS AND SUITES SAC;;;;963653114;AV.;LA  CULTURA;;;AV. LA CULTURA SECTOR 1 MZ-1 LT 1 - CERCA  AL  INSTITUCION EDUCATIVA  CESAR VALLEJO;URB.;SAN JUAN  PAMPA;190113;PASCO;PASCO;YANACANCHA;auroluzhotels@gmail.com;;Hostal;1 Estrella;003-2026;30-MAR-2026 05:00:00;Ernesto Jonathan Palacios Espinoza
20260824;42;21;20532625972;Gran Marquez;GRAN MARQUEZ;;;;53630038/978030021;Calle;AMAUTA;;;;;;180301;MOQUEGUA;ILO;ILO;granmarquez.adm@hotmail.com;;Hotel;2 Estrellas;12-2017;16-AGO-2017 05:00:00;Carlos Reza Villavicencio
20260824;51;27;20508627557;C.R. ESPECTACULOS & PRODUCCIONES SAC                                                                ;HOTEL BOULEVARD ;;;;565132;PRLG;TUMBES. MZ CH 5 LOTE 01 ZARUMILLA;;;;;;240301;TUMBES;ZARUMILLA;ZARUMILLA;booulevardiscotek@gmail.com;;Hotel;3 Estrellas;CERTIFICADO Nº002-2014/GOB.REG.TUMBES-DIRCETUR-DT;28-ENE-2014 05:00:00;Hilario Pio Cotrina Rojas
20260824;17;15;10329811129;CUEVA GAMBOA MIRIAM ELIZABETH;HOSTAL D' PAOLA;;;;43698630/981270464;JR.;MANUEL VILLAVICENCIO;1389;;;LO.;9, P.J BOLIVAR ALTO;021801;ÁNCASH;SANTA;CHIMBOTE;cuevagamboamiriam@gmail.com;;Hostal;1 Estrella;017-2023;26-JUN-2023 05:00:00;Miriam Elizabeth Cueva Gamboa
20260824;36;21;20490754645;MULTISERVICIOS SOCAR SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-MULTISERVICIOS SOCAR S.R.L.;CENTENARIO INN;;;;990990317;AV.;CENTENARIO;689;;;;;080101;CUSCO;CUSCO;CUSCO;reservas@centenarioinn.com;www.centenarioinn.com;Hotel;3 Estrellas;06-2026;31-MAR-2026 05:00:00;Rita Sonia Rozas Huallpa
20260824;15;9;10753185793;LUCANO CHUGNAS GLADYS;HOSTAL TICLIO;;;;976494976;JR.;TARAPACA;968;;;CI.;;060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;ticlio@hotmail.com;;Hostal;2 Estrellas;CERTIFICADO Nº 707-2026;10-MAR-2026 05:00:00;Gladys Lucano Chugnas
20260824;30;15;10017732621;SARMIENTO SARMIENTO, FRANCISCO GREGORIO;WIÑAY MARKA;;;;950082692;AV.;PANAMERICANA;287;;AL FRENTE DE CONTROL DE MIGRACIONES (DESAGUADERO);CE.;;210402;PUNO;CHUCUITO;DESAGUADERO;dutsysarmiento@upeu.edu.pe;-;Hostal;2 Estrellas;014-2025;12-MAY-2025 05:00:00;Francisco Gregorio Sarmiento Sarmiento
20260824;33;20;20612666874;KAPAC GROUP SOCIEDAD ANONIMA;KAPAC INN;;;;993636055;AV.;HUAYNA CAPAC ;210;;;;;080108;CUSCO;CUSCO;WANCHAQ;kapachotelcusco@gmail.com;WWW.KAPACINHOTEL.COM;Hotel;3 Estrellas;24-2026;24-JUL-2026 05:00:00;Norberto Carpio Solano
20260824;24;14;10224317412;VITTOR FIGUEROA, JOSEFINA;HOSTAL LA NUEVA CATARATA ;;;;954136338;CAR.;HUANUCO - TINGO MARIA;;;;;KM 1.5;100102;HUÁNUCO;HUÁNUCO;AMARILIS;vittorjosefina22@gmail.com;;Hostal;1 Estrella;0002-2024;30-JUL-2024 05:00:00;Josefina Vittor Figueroa
